rosbagTimestamp,desiredRelPose,desiredAbsPose,currentRelPose,currentAbsPose,joint_state_left,joint_state_right,del_q,norm_error_abs,norm_error_rel,timeStamp,controlMode
1532095558786040000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4118170860409738, 0.0, 0.1418485860409737","1.0, 0.0, 0.0, 0.0, -7.06955376441297e-06, 0.0015619899164343587, -0.0012230774213588544, 0.0012440770451132843","0.9997006591849806, 0.017670974745394516, 0.013394479983342302, 0.010245022398028809, -0.008122141899200588, 0.3899185349299108, 0.0017345975430241509, 0.11773873674293941","-1.0967962633380708, -0.756252528427509, 0.4536748180171111, 1.1431991821716045, -0.3106311095467963, 1.2448254093690132, 0.1407427372884867","0.9882671225951778, -0.8187622455338396, -0.3064126623801114, 1.2513448277175263, 0.273432075440575, 1.2655341500054664, -0.0674951546669582","-0.013104764629623126, 0.029440139508298012, 0.010000173180950022, -0.08366550980920186, 0.006767294870365441, 0.05216662311745647, 0.002229657539933378, 0.01007962901385599, 0.015555235641031612, 0.005633460563059705, -0.06719677703017754, 0.008336451817363059, 0.0495021127983646, -0.017477196977262768",0.0775564221,0.0046833572,1532095558.79,0
1532095559593460000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.41373582891225824, 0.0, 0.14376732891225819","1.0, 0.0, 0.0, 0.0, -8.699175064968631e-06, 0.000987301648353034, -0.0019038423293488067, 0.0008457050426364104","0.9996894816075227, 0.01740790877813806, 0.012938211832538883, 0.012188350935860326, -0.00826142436206777, 0.39088851494621096, 0.0008076848075545123, 0.11846208217280393","-1.0967962633380708, -0.7524175764577954, 0.4536748180171111, 1.13054384067155, -0.30871363356193954, 1.2540292940963258, 0.1384417661066586","0.9871166370042638, -0.8130098175792693, -0.3064126623801114, 1.233704048656844, 0.2730485802436036, 1.2762720155206642, -0.0682621450609009","-0.012449526595226206, 0.03209280867690553, 0.01059921601951154, -0.08887081186041715, 0.006902270710036007, 0.05524607630672347, 0.0042525449851996185, 0.013464403189339747, 0.01805813210459122, 0.005268761983281057, -0.07289425897443863, 0.00799642346820228, 0.05327993639777571, -0.01621656690551372",0.0806222098,0.004610682,1532095559.59,0
1532095560449870000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4156949351191522, 0.0, 0.14572643511915212","1.0, 0.0, 0.0, 0.0, 1.4145713240217017e-05, 0.0007241071952453493, -0.00029690511838524484, 0.0022267999991841952","0.9996765152194783, 0.017028946308539364, 0.01467356603450161, 0.011816157911539279, -0.008111454878811528, 0.39232202586206705, 0.0011209211898604247, 0.11945950045823628","-1.0929613113683574, -0.7478156340941392, 0.45520879880499654, 1.1152040327926958, -0.30833013836496814, 1.2655341500054664, 0.1349903093339164","0.9828981898375788, -0.800737971276186, -0.3052621767891973, 1.2122283176264481, 0.2730485802436036, 1.2885438618237475, -0.06596117387907278","-0.0008725516664824754, -0.0033924508665526534, -0.007709441235642013, -0.05751465940119609, -0.009581821827367042, 0.04987578285365596, 0.01846444962931147, 0.016136088481614554, 0.011950660442156574, -0.007125757140654877, -0.07386742954216699, -0.004815822881953086, 0.04866559154975681, -0.002390963455427679",0.0824380602,0.0047206449,1532095560.45,0
1532095561304070000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.41769686027765285, 0.0, 0.1477283602776528","1.0, 0.0, 0.0, 0.0, 2.9184518733644388e-06, 0.0009880546370449328, -0.0008686077454337846, 0.0018703814639982747","0.9996569005352322, 0.018070411866981446, 0.015347303647982013, 0.011047981789874876, -0.008472371083423282, 0.3931427552794346, 0.0020377020464106793, 0.1207405569939682","-1.090276844989558, -0.7435971869274544, 0.45520879880499654, 1.1021651960956698, -0.30871363356193954, 1.2735875491418647, 0.1342233189399737","0.9821311994436361, -0.7992039904883006, -0.3029612056073692, 1.2030244328991357, 0.273432075440575, 1.2969807561571174, -0.06135923151541655","-0.0018434974503155404, -0.001734606030595396, -0.007722166971033691, -0.06222918830486516, -0.009988575889936553, 0.05240911601001223, 0.018259678187414106, 0.016869117932309413, 0.012774067325454596, -0.007463906620549562, -0.07714908800080418, -0.005401408950040511, 0.05053812978197207, -0.0032814545809451943",0.0853472944,0.0045734268,1532095561.3,0
1532095562150470000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4197414943099023, 0.0, 0.14977299430990224","1.0, 0.0, 0.0, 0.0, -4.9058260884159155e-06, 0.0015431289923150682, -0.0015011551311852585, 0.0018000357904696535","0.999661875664375, 0.018654822738755003, 0.014101780535430004, 0.011283934458712154, -0.00878481964375638, 0.39456205984911863, 0.0022566100095489376, 0.1231433754336519","-1.087208883413787, -0.7420632061395689, 0.45520879880499654, 1.0829904362471021, -0.3090971287589109, 1.2854759002479768, 0.13460681413694506","0.9825146946406075, -0.8015049616701286, -0.3037281960013119, 1.1911360817930239, 0.27381557063754636, 1.308485612066258, -0.05905826033358843","-0.0029111920704472053, 0.001544380811045957, -0.007357430453821038, -0.06682098204970538, -0.009856111574201954, 0.05433783229974772, 0.01854139576192907, 0.01820271084415248, 0.015540100367521681, -0.008281950721310225, -0.0808258382364496, -0.006163188231287612, 0.05195471701883653, -0.0034830573478283823",0.0858367039,0.00561243,1532095562.15,0
1532095563047070000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4218284533262254, 0.0, 0.15185995332622532","1.0, 0.0, 0.0, 0.0, 1.1478543650352696e-06, 0.0012718806466121002, -0.0005534464102036453, 0.001629396978669373","0.999680697364953, 0.017812823745116873, 0.014759333385696962, 0.010070971777057059, -0.008343291723011216, 0.3954031426845588, 0.00257256421228907, 0.12505365858304715","-1.0833739314440736, -0.7401457301547121, 0.4544418084110538, 1.0703350947470474, -0.3090971287589109, 1.296597260960146, 0.13383982374300235","0.9805972186557508, -0.800737971276186, -0.3041116911982833, 1.1784807402929691, 0.2715145994557182, 1.3211409535663126, -0.05483981316690354","-0.0036353218932284803, 0.003899617894014669, -0.0065193932677590225, -0.071444655559909, -0.00924199684843297, 0.05608085845395991, 0.01836508119510578, 0.018445240528199878, 0.01736721619848779, -0.008290036557287724, -0.08528858817185873, -0.0061823324825852725, 0.05405726051595357, -0.005444492747593767",0.0866567915,0.0042796812,1532095563.05,0
1532095563899090000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4239602387547494, 0.0, 0.15399173875474934","1.0, 0.0, 0.0, 0.0, -1.6754694886871035e-06, 0.0016711860623789265, -0.0010636525177109982, 0.002201197184420023","0.9997211180209281, 0.016818502813853334, 0.013174147370694474, 0.009966133404192508, -0.007973825033549476, 0.3971596069110577, 0.002332412012142648, 0.12655296897311905","-1.0803059698683026, -0.7374612637759127, 0.4529078276231684, 1.0515438300954512, -0.3094806239558822, 1.3061846408844298, 0.13153885256117423","0.9802137234587793, -0.7999709808822433, -0.3041116911982833, 1.1650584083989717, 0.2692136282738901, 1.3299613430966537, -0.051004861197190006","-0.016706740553634625, 0.037435247757689784, 0.0105955506258496, -0.105122111244747, 0.007498074315237026, 0.06456008208263943, 0.004816076716402477, 0.014953360246400978, 0.02532743567294873, 0.002968369279880715, -0.09134621480539591, 0.006784951247609049, 0.062100929800469024, -0.020842272390248034",0.0862270745,0.0059226645,1532095563.9,0
1532095564752010000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4261346246838571, 0.0, 0.156166124683857","1.0, 0.0, 0.0, 0.0, -2.0123812922304488e-05, 0.001130779972028706, -0.0014980182133832193, 6.118167490160031e-06","0.9997416227930006, 0.016795967994048627, 0.01023515828795145, 0.011308614329263682, -0.008166315530899292, 0.3990266282087139, 0.0017523345753765076, 0.1277107522752432","-1.0776215034895031, -0.7317088358213424, 0.45252433242619705, 1.0335195558377974, -0.31024761434982495, 1.318456487187513, 0.1284708909854034","0.9790632378678653, -0.7992039904883006, -0.3052621767891973, 1.1443496677625187, 0.2692136282738901, 1.3437671701876224, -0.05062136600021865","-0.01543821199707918, 0.03807928297742996, 0.010570204208948003, -0.10765437376088437, 0.007027577825695507, 0.06661305295451467, 0.006864835496118604, 0.017650315631817043, 0.0248995379955989, 0.002776289272094392, -0.09502761481270902, 0.00627426318485521, 0.06631635155933965, -0.019556982910970164",0.0874953794,0.0037538031,1532095564.75,0
1532095565569410000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4283516626358034, 0.0, 0.15838316263580324","1.0, 0.0, 0.0, 0.0, 5.340260795070814e-06, 0.0012314378013155713, -0.0015941611570429184, 0.002433569015467152","0.9997114459636286, 0.016241032707840462, 0.012268327687749589, 0.012681032898454559, -0.008146279798428488, 0.3999364328699397, 0.001024476060449822, 0.1290099847776735","-1.075320532307675, -0.7271068934576861, 0.45252433242619705, 1.0143447959892298, -0.3094806239558822, 1.3334127998693959, 0.1234854534247758","0.9767622666860372, -0.7861651537912745, -0.304878681592226, 1.1232574319290942, 0.26959712347086146, 1.3556555212937345, -0.05062136600021865","-0.016176757034269542, 0.042275571632505914, 0.011571526973915922, -0.11627599837039074, 0.007815537351152054, 0.07116120411468982, 0.0085947815028763, 0.020342557360119685, 0.03013594535246427, 0.0020285581474686074, -0.1022950032057991, 0.0058761647147943935, 0.06848566569896634, -0.019719506433475337",0.0910996502,0.0063182425,1532095565.57,0
1532095566406000000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.43060956408977524, 0.0, 0.1606410640897751","1.0, 0.0, 0.0, 0.0, 7.0114220603705035e-06, 0.0005259481506147412, 5.699959189982978e-05, 0.0011013168669613549","0.9997231788586386, 0.01615569394230329, 0.011390891990189538, 0.01268380545916754, -0.008155362326322716, 0.4018082513345457, 0.0012853912444875108, 0.1298484015725711","-1.0691846091561334, -0.7190534943212877, 0.4521408372292257, 0.9947865409436908, -0.3090971287589109, 1.3479856173543072, 0.11965050145506227","0.972160324322381, -0.7784952498518475, -0.3041116911982833, 1.0983302441259561, 0.26959712347086146, 1.3706118339756173, -0.048703890015361885","-0.015403344342535243, 0.04241976834216172, 0.011482893403273613, -0.1189927664883159, 0.007456548329859673, 0.07334654014633712, 0.010126702570218901, 0.020967908846995308, 0.03034947856358807, 0.0017063346889985911, -0.10718892271997296, 0.005565382215569228, 0.07263942053167512, -0.020917454203918526",0.0928594042,0.0024435787,1532095566.41,0
1532095567267560000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.432909293472767, 0.0, 0.16294079347276688","1.0, 0.0, 0.0, 0.0, 7.533909121188592e-06, 0.0009354233399058165, -0.0006672336309703993, 0.0019447242095083916","0.9996928785750238, 0.01703422075164428, 0.011609949784017911, 0.013684690811685538, -0.008695243761381878, 0.4035601384141659, 0.0014372632933876287, 0.131647419115561","-1.0657331523833913, -0.7136845615636888, 0.45252433242619705, 0.9717768291254096, -0.3090971287589109, 1.360640958854362, 0.11543205428837738","0.9694758579435815, -0.769291365124535, -0.30104372962251247, 1.074170046716761, 0.2703641138648042, 1.3851846514605286, -0.04563592843959106","-0.016462675651215924, 0.04517362262927138, 0.012066248924888093, -0.12503308244753525, 0.008026144265061196, 0.0764415229635134, 0.010454445823233972, 0.02219836700844578, 0.03204451076920339, 0.001631339296564132, -0.11054302216735491, 0.00552478390377252, 0.07411634357317663, -0.021282252771105886",0.0953535543,0.0045175966,1532095567.27,0
1532095568121310000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.43525208984613434, 0.0, 0.1652835898461342","1.0, 0.0, 0.0, 0.0, 1.1445509273509333e-05, 0.0011559512204042388, -0.0005679100393965915, 0.002227759900213233","0.9996525492236963, 0.017842428708797063, 0.011191874167445447, 0.015787787830644273, -0.009348630515033669, 0.4051703608301092, 0.0013672384502722255, 0.1330684900201172","-1.0607477148227635, -0.7083156288060898, 0.4521408372292257, 0.9499176028980425, -0.3071796527740541, 1.374830281142302, 0.1112136071216925","0.9664078963678107, -0.7600874803972225, -0.298359263243713, 1.049242858913623, 0.27113110425874687, 1.3993739737484687, -0.045252433242619704","-0.007746956483180117, 0.012175319196164134, -0.00551525149696947, -0.09332960092923775, -0.007351177607081764, 0.0709297198065272, 0.023089824673204532, 0.025988551120399953, 0.03215969138092784, -0.011985926892057434, -0.12074235727466888, -0.007743073498412574, 0.07424244864884538, -0.008410139843097481",0.0991521319,0.005146517,1532095568.12,0
1532095568971570000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.43763758784532564, 0.0, 0.16766908784532547","1.0, 0.0, 0.0, 0.0, 1.3927365040931894e-06, 0.0010201093899085412, -0.0006111717203233511, 0.0013205380904544317","0.9996634445737766, 0.018367234968614612, 0.010215494099678712, 0.015145023268943236, -0.009541966878752648, 0.40680282254481265, 0.0023753651525190507, 0.134872484873249","-1.0549952868681933, -0.7006457248666628, 0.45252433242619705, 0.9249904150949045, -0.30833013836496814, 1.392087565006013, 0.10967962633380708","0.9652574107768966, -0.757403014018423, -0.2972087776527989, 1.029684603868084, 0.2715145994557182, 1.4135632960364088, -0.0395000052880494","-0.009142137416140847, 0.015466510944207071, -0.005093770587278886, -0.09910759586799504, -0.007230359287122973, 0.07380451957902938, 0.02291888108819913, 0.02727568465337351, 0.03535031260519546, -0.012765340151637428, -0.12809694912577252, -0.00843244023197925, 0.07845487012942325, -0.010524402315318926",0.1005051872,0.0035541384,1532095568.97,0
1532095569819330000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4400655979633333, 0.0, 0.17009709796333314","1.0, 0.0, 0.0, 0.0, 6.139833216685375e-06, 0.0013631598251627741, -0.00015117727787376453, 0.0017147010229440207","0.9996668989722178, 0.01802941831198184, 0.011389227492255212, 0.014470783800239221, -0.009371126562364308, 0.4078229771783105, 0.0025324609125092637, 0.13726631754444235","-1.049242858913623, -0.6941263065181498, 0.4506068564413403, 0.9000632272917665, -0.30871363356193954, 1.4078108680818384, 0.10852914074289302","0.9629564395950685, -0.7531845668517382, -0.29759227284977025, 1.0116603296104303, 0.27113110425874687, 1.4292865991122343, -0.03604854851530722","-0.010174446172982007, 0.018532545321068756, -0.004376797646008236, -0.10583895018572899, -0.006635233048097933, 0.07648674330251594, 0.023387221878963204, 0.028368252771201804, 0.03823299894788633, -0.013167499624013975, -0.1343132518484649, -0.008902728572400202, 0.08067161939108035, -0.012229211110642173",0.1019406015,0.004391473,1532095569.82,0
1532095570663950000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.44253599562644974, 0.0, 0.1725674956264496","1.0, 0.0, 0.0, 0.0, -1.638181530316113e-05, 0.0009266260826172323, -0.0007702102943840513, -8.48688694229105e-05","0.999702231777722, 0.01818156972019275, 0.00884246498404363, 0.013593308079975212, -0.009368374461364973, 0.40992590327023903, 0.0028305768218934626, 0.1388520865706299","-1.0442574213529954, -0.6860729073817513, 0.44715539966859813, 0.8732185635037718, -0.3071796527740541, 1.4220001903697785, 0.1054611791671222","0.9610389636102117, -0.7516505860638527, -0.29759227284977025, 0.9894176081860918, 0.2715145994557182, 1.4442429117941171, -0.030679615757708275","-0.020226074773088958, 0.0527591902526138, 0.012761744616767243, -0.14465723172805242, 0.009003213962290127, 0.08690152658896312, 0.012386378667478394, 0.026710036495789496, 0.0396972478276699, -0.0004649992365024294, -0.1352617972180189, 0.003961967365870193, 0.08869867720584873, -0.025679517438222638",0.1027232598,0.0024158332,1532095570.66,0
1532095571521700000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.44504862436056153, 0.0, 0.1750801243605614","1.0, 0.0, 0.0, 0.0, -7.608283224594045e-06, 0.0006439613491247553, -0.0008452634129759527, 0.0004432997458733434","0.9997020306171321, 0.017383914832446785, 0.009719797823741851, 0.014045261455399432, -0.009145409093766061, 0.4112133447499634, 0.0024444196116577203, 0.14029123064727414","-1.039655478989339, -0.6764855274574675, 0.4463884092746554, 0.8467573949127484, -0.30833013836496814, 1.4404079598244035, 0.1004757416064946","0.9583544972314122, -0.7401457301547121, -0.29759227284977025, 0.9621894492011258, 0.2715145994557182, 1.4611167004608565, -0.027611654181937447","-0.021153602484262412, 0.0566754706072715, 0.013362585370002289, -0.15329751441798536, 0.009491590199031034, 0.09134508203338139, 0.01418676430055165, 0.029722428630829106, 0.04477699282670894, -0.0015184986572173277, -0.1458324605410264, 0.003218076051728537, 0.09359365374758961, -0.026698988399356152",0.1053745154,0.0023027558,1532095571.52,0
1532095572371580000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4476041410684587, 0.0, 0.17763564106845858","1.0, 0.0, 0.0, 0.0, 2.086543376784121e-05, 0.00029292545873182974, 0.0005906562356176835, 0.0018238555293428604","0.9997253904883366, 0.016747023382119905, 0.009298728647003962, 0.01342812433272076, -0.00886201931117154, 0.41330007824345544, 0.0025897346168001194, 0.1425335627900764","-1.0331360606408262, -0.6703496043059258, 0.4463884092746554, 0.8164612743520114, -0.30833013836496814, 1.4611167004608565, 0.09510680884889565","0.9533690596707847, -0.7290243694425429, -0.29759227284977025, 0.9311263382464462, 0.2718980946526896, 1.4795244699154815, -0.023776702212223912","-0.02149870384828335, 0.05804832253852731, 0.013364461326152445, -0.15853936482381292, 0.009465335197456034, 0.09469581608099416, 0.015824410521342036, 0.030990269147270398, 0.0487340032099565, -0.00282742905544137, -0.15359559118556357, 0.002170187824710225, 0.09658859616082811, -0.028389558314401677",0.1056170408,0.0038787261,1532095572.37,0
1532095573270780000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.45020215438604366, 0.0, 0.18023365438604358","1.0, 0.0, 0.0, 0.0, -1.1139216079345676e-06, 0.0006409642343020439, -0.00061224939033417, 0.0008843288638263891","0.9996804853525985, 0.01712683334613698, 0.008938864873636114, 0.016242011060971423, -0.009453501809025286, 0.41500297098004035, 0.0018475997808834552, 0.14322605132368138","-1.0281506230801987, -0.6557767868210144, 0.4452379236837413, 0.7842476778064178, -0.30833013836496814, 1.477606993930625, 0.08858739050038264","0.9499176028980425, -0.7156020375485456, -0.29375732088005674, 0.8981457513069098, 0.2718980946526896, 1.4971652489761638, -0.0222427214243385","-0.01460606579317006, 0.028894863570153775, -0.0024448411431977155, -0.12981648292703946, -0.004428547713840408, 0.09030166639904397, 0.026885594573766058, 0.03701904424282565, 0.05443760742763818, -0.01629832314285996, -0.17415303929455325, -0.010675306056085675, 0.10254303681748135, -0.01781736866475562",0.1109125275,0.0025041741,1532095573.27,0
1532095574090100000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.45284512486457834, 0.0, 0.18287662486457829","1.0, 0.0, 0.0, 0.0, -5.210859584636393e-06, 0.0010946615058907705, -0.00010668653236131555, 0.0007387042208010786","0.9996501832018557, 0.019351459535386414, 0.010139715243745538, 0.014843395130853154, -0.010269161648202891, 0.41617725755838164, 0.0035878147767923006, 0.14656704375264637","-1.0197137287468288, -0.6477233876846159, 0.44447093328979864, 0.7516505860638527, -0.30833013836496814, 1.4998497153549633, 0.0847524385306691","0.9460826509283289, -0.7110000951848893, -0.2906893593042859, 0.8755195346855998, 0.27458256103148904, 1.5167235040217029, -0.01572330307582549","-0.0158744773908268, 0.033651731881251215, -0.002175553978942545, -0.13905126708856477, -0.004731366303698784, 0.09359249464233292, 0.0273512215456513, 0.038707867692561265, 0.0589404970112527, -0.017777878086754365, -0.18243050427263688, -0.012561143016308849, 0.1048690899075127, -0.020818216611192576",0.1127151253,0.0026497923,1532095574.09,0
1532095574937500000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.455529065167904, 0.0, 0.18556056516790395","1.0, 0.0, 0.0, 0.0, -2.5399854583515666e-05, 0.0004367442617068673, -0.000332808499273367, -0.0015112191702588151","0.999699240562324, 0.018377528032673625, 0.006316849607012496, 0.014896440175967404, -0.009917357835791753, 0.4186574238602957, 0.003122933355933152, 0.1477372732952502","-1.0108933392164876, -0.6331505701997046, 0.43948549572917106, 0.7140680567606601, -0.31101460474376763, 1.520174960794445, 0.08091748656095557","0.943014689352558, -0.7056311624272903, -0.2918398448952, 0.8433059381400062, 0.27458256103148904, 1.5351312734763278, -0.011504855909140603","-0.024588219398825904, 0.06827146109496073, 0.014916567151835146, -0.18228848648927412, 0.010971947208989748, 0.1066899263058676, 0.01936924776085065, 0.038165509373635435, 0.05776343475157835, -0.004685308362890447, -0.18337385784615579, 0.0006519073933814671, 0.11462258432727979, -0.03305682120217697",0.1141460046,0.0032157677,1532095574.94,0
1532095575792180000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.45825537053346643, 0.0, 0.18828687053346638","1.0, 0.0, 0.0, 0.0, 8.296896230270204e-06, 0.0004513786859655089, 6.303834039425669e-05, 0.0010969328780869037","0.9997010469803124, 0.01700579288117137, 0.009005945602730062, 0.015021001611866598, -0.009415178530503401, 0.4197204570289363, 0.0025676547824954087, 0.14989416638826308","-1.0051409112619174, -0.6224127046845066, 0.4387185053352283, 0.6787864986392956, -0.31178159513771037, 1.5416506918248407, 0.07478156340941391","0.9387962421858732, -0.6876068881696367, -0.2922233400921713, 0.8087913704125844, 0.27496605622846043, 1.5562235093097523, -0.007669903939427069","-0.026584638929286586, 0.0751382645800164, 0.015981292297092605, -0.19643876314508912, 0.011964967633027701, 0.1132900326650193, 0.022202400021082782, 0.04226931220877663, 0.06783031287766783, -0.006675657861703171, -0.20050283750856027, -0.0005746499211143552, 0.120458335193254, -0.03552316144792065",0.1162481236,0.0023756921,1532095575.79,0
1532095576636520000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.46102441259622584, 0.0, 0.19105591259622579","1.0, 0.0, 0.0, 0.0, 7.483737233991705e-06, 0.00043771152340627006, 0.00032996640594966375, 0.0009572032686702425","0.9997109061597378, 0.016954028889662257, 0.007069231171496365, 0.015453599156674715, -0.009529488649490462, 0.4219688179685867, 0.002793612488404284, 0.15225666760897102","-0.9963205217315763, -0.6105243535783946, 0.4371845245473429, 0.635835036578504, -0.31139809994073897, 1.567728365218893, 0.06634466907604414","0.9338108046252456, -0.6772525178514102, -0.2891553785164005, 0.7708253459124204, 0.27458256103148904, 1.5784662307340906, -0.0019174759848567672","-0.02710884735880266, 0.07807529377692939, 0.01629653736672603, -0.2046667573900603, 0.012238291026924891, 0.11793296198189697, 0.02400375960916701, 0.04517840546347762, 0.07208100595234991, -0.0079649408014206, -0.2122423670709994, -0.0016745402239021457, 0.12672600294961742, -0.037302004421946484",0.1176779785,0.0022060891,1532095576.64,0
1532095577484030000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4638356663942338, 0.0, 0.19386716639423376","1.0, 0.0, 0.0, 0.0, 2.310546870000485e-05, 1.4900364863734694e-05, 0.001071856656343191, 0.0012624049881649058","0.999675359628079, 0.01780568458572906, 0.008234755740740158, 0.01620035809249812, -0.010055349749039785, 0.4233028585275962, 0.003163173951756043, 0.15362871698935682","-0.9871166370042638, -0.5940340601086265, 0.43603403895642884, 0.5944175553055978, -0.31101460474376763, 1.5930390482190022, 0.06059224112147384","0.9276748814737039, -0.6573107676088998, -0.286470912137601, 0.7294078646395142, 0.27765052260725986, 1.6010924473554007, 0.0023009711818281204","-0.021254292325564764, 0.0477673547817761, 0.0007644779653336863, -0.1729304751858457, -0.001642059702854858, 0.11199537715053111, 0.033118734205854, 0.052114071928760164, 0.08731181525264052, -0.02332515703317169, -0.24854152666753224, -0.015830879668737877, 0.13776288528757397, -0.03294522329514278",0.1222590084,0.0033122591,1532095577.48,0
1532095578384690000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.46668929805755627, 0.0, 0.1967207980575562","1.0, 0.0, 0.0, 0.0, 3.728135092207971e-06, 0.00028836851104713235, 8.106303922985995e-05, 0.0005158044282159713","0.9996699856376862, 0.018508614304769494, 0.0064353670801042505, 0.016555035113750016, -0.01048318384126796, 0.42517025492864013, 0.0032520367246396138, 0.15641669799119004","-0.9767622666860372, -0.577160271441887, 0.43258258218368667, 0.5430291989114364, -0.31523305191045253, 1.6195002168100257, 0.05445631796993219","0.9234564343070191, -0.6492573684725014, -0.2837864457588015, 0.6929758209272356, 0.27880100819817394, 1.6244856543706532, 0.008436894333369775","-0.02272414892313149, 0.05320348463183643, 0.0014834667591516696, -0.1824468600389204, -0.001109883171281667, 0.11632563904676183, 0.03452290480960728, 0.05729180499986501, 0.09740548821646089, -0.02561070791753688, -0.26991987059641587, -0.01740692772194943, 0.14780440930976643, -0.036957000656920924",0.1243739196,0.001192949,1532095578.38,0
1532095579189530000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.46958796070814146, 0.0, 0.19961946070814138","1.0, 0.0, 0.0, 0.0, 3.931825332642927e-06, 0.00012072274785135395, 0.00042389147740574777, 0.00016559397249410468","0.9997176418387449, 0.01715531204342753, 0.006632388660656186, 0.014982574877210868, -0.009716182548443137, 0.42653065266003415, 0.003428921142397455, 0.15841273908403672","-0.9648739155799253, -0.5560680356084625, 0.42721364942608775, 0.49049035692636106, -0.3186845086831947, 1.6482623565828771, 0.04678641403050512","0.9192379871403342, -0.6385195029573034, -0.2837864457588015, 0.6592282435937565, 0.2784175130012026, 1.6467283757949918, 0.016106798272796843","-0.031351661140910515, 0.09027263089862728, 0.018130459051951483, -0.23475604406155873, 0.014080305018832815, 0.13274942419533228, 0.029276670980113148, 0.05702568259201537, 0.09540737598922791, -0.013445565001200128, -0.27022807637321494, -0.004875735343130692, 0.15500748267541617, -0.048966906153531754",0.1260351083,0.0009416567,1532095579.19,0
