time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.115292,0.1844,-0.981799,0.225387,-0.0448958,-0.0501729,0.995885,-0.0606548,0.268263,-0.882118,0.15,6.05441e-17,-0.149509,0.98876,-9.15479e-18,1.43724,-0.441075,0.352523,0.454507,0.666968,-0.420731,-3.17142e-19,0,0.00258966,0.000989555,0.000306261,1.21186e-19,0.373817,2,1.8689e-05,0.000791483, 
0.120167,0.190802,-0.974913,0.218299,-0.0429218,-0.0541306,0.996145,-0.0540433,0.268268,-0.882116,0.15,6.05441e-17,-0.149515,0.988759,-9.15518e-18,1.30137,-0.411289,0.522983,0.570312,0.690838,-0.553546,-3.31045e-19,0,0.00270319,0.00103293,0.0003197,1.26498e-19,0.352142,2,1.5985e-05,0.000754423, 
0.125399,0.190802,-0.974913,0.218299,-0.0429218,-0.0541306,0.996145,-0.0540433,0.268273,-0.882115,0.15,6.0544e-17,-0.149522,0.988758,-9.15559e-18,1.30137,-0.411289,0.522983,0.570312,0.690838,-0.553546,-3.44978e-19,0,0.00281696,0.0010764,0.00033317,1.31821e-19,0.352157,2,1.958e-05,0.000817949, 
0.131152,0.197248,-0.967351,0.212005,-0.0431226,-0.0596126,0.99615,-0.0476533,0.268279,-0.882113,0.15,6.05439e-17,-0.14953,0.988757,-9.15604e-18,1.31408,-0.18303,0.793173,0.64326,0.746534,-0.657688,-3.59908e-19,0,0.00293887,0.00112298,0.000347606,1.37526e-19,0.327788,2,5.2189e-05,0.00121739, 
0.135983,0.197248,-0.967351,0.212005,-0.0431226,-0.0596126,0.99615,-0.0476533,0.268285,-0.882111,0.15,6.05438e-17,-0.149538,0.988756,-9.15657e-18,1.31408,-0.18303,0.793173,0.64326,0.746534,-0.657688,-3.76477e-19,0,0.00307416,0.00117467,0.000363629,1.43856e-19,0.327808,2,3.4539e-05,0.00101863, 
0.14028,0.204682,-0.958506,0.206909,-0.0433721,-0.0668465,0.996044,-0.039313,0.268291,-0.882109,0.15,6.05438e-17,-0.149546,0.988755,-9.15703e-18,1.52683,0.119563,1.11953,0.69533,0.852585,-0.660148,-3.90152e-19,0,0.00318584,0.00121734,0.000376856,1.49081e-19,0.296656,2,1.9191e-05,0.000794344, 
0.145277,0.204682,-0.958506,0.206909,-0.0433721,-0.0668465,0.996044,-0.039313,0.268296,-0.882107,0.15,6.05437e-17,-0.149552,0.988754,-9.15745e-18,1.52683,0.119563,1.11953,0.69533,0.852585,-0.660148,-4.02308e-19,0,0.00328509,0.00125526,0.000388615,1.53725e-19,0.296672,2,1.5372e-05,0.000820699, 
0.150312,0.211801,-0.948329,0.201229,-0.0441008,-0.0730703,0.995918,-0.0293522,0.268303,-0.882105,0.15,6.05436e-17,-0.149561,0.988753,-9.15795e-18,1.87978,0.341476,1.38696,0.731984,0.987883,-0.606122,-4.16513e-19,0,0.00340109,0.00129957,0.000402358,1.59152e-19,0.268816,2,1.5067e-05,0.000790118, 
0.155406,0.211801,-0.948329,0.201229,-0.0441008,-0.0730703,0.995918,-0.0293522,0.268309,-0.882103,0.15,6.05436e-17,-0.149569,0.988751,-9.15848e-18,1.87978,0.341476,1.38696,0.731984,0.987883,-0.606122,-4.30784e-19,0,0.00351762,0.00134409,0.000416167,1.64604e-19,0.268836,2,2.4122e-05,0.000807308, 
0.160329,0.218909,-0.937874,0.194994,-0.0447997,-0.0800418,0.995588,-0.0197427,0.268316,-0.882101,0.15,6.05435e-17,-0.149578,0.98875,-9.15903e-18,2.0581,0.422912,1.46508,0.747403,1.0897,-0.584884,-4.45332e-19,0,0.00363641,0.00138948,0.000430247,1.70162e-19,0.24345,2,1.6446e-05,0.000779513, 
0.165979,0.218909,-0.937874,0.194994,-0.0447997,-0.0800418,0.995588,-0.0197427,0.268323,-0.882099,0.15,6.05434e-17,-0.149587,0.988749,-9.15958e-18,2.0581,0.422912,1.46508,0.747403,1.0897,-0.584884,-4.5924e-19,0,0.00374998,0.00143286,0.00044371,1.75475e-19,0.243472,2,2.9711e-05,0.00113588, 
0.170216,0.226943,-0.927612,0.188729,-0.0446639,-0.0871947,0.995121,-0.0116476,0.268332,-0.882096,0.15,6.05433e-17,-0.149598,0.988747,-9.16024e-18,1.97037,0.320826,1.37609,0.752566,1.11806,-0.583595,-4.75466e-19,0,0.00388247,0.00148348,0.00045942,1.81674e-19,0.2228,2,2.0427e-05,0.000723606, 
0.175336,0.226943,-0.927612,0.188729,-0.0446639,-0.0871947,0.995121,-0.0116476,0.268338,-0.882094,0.15,6.05432e-17,-0.149606,0.988746,-9.16074e-18,1.97037,0.320826,1.37609,0.752566,1.11806,-0.583595,-4.87299e-19,0,0.0039791,0.00152039,0.000470878,1.86194e-19,0.22282,2,1.9345e-05,0.000808944, 
0.180392,0.233721,-0.917057,0.182426,-0.0446723,-0.0927762,0.994678,-0.00324351,0.268346,-0.882092,0.15,6.05431e-17,-0.149616,0.988744,-9.16136e-18,1.79575,0.208037,1.23741,0.712975,1.11303,-0.605488,-5.01779e-19,0,0.00409734,0.00156556,0.000484903,1.91726e-19,0.210952,2,2.0011e-05,0.000790274, 
0.185268,0.233721,-0.917057,0.182426,-0.0446723,-0.0927762,0.994678,-0.00324351,0.268354,-0.882089,0.15,6.0543e-17,-0.149627,0.988743,-9.162e-18,1.79575,0.208037,1.23741,0.712975,1.11303,-0.605488,-5.16118e-19,0,0.00421443,0.00161029,0.000498794,1.97203e-19,0.210977,2,1.8475e-05,0.0007897, 
