time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.120748,0.191591,-0.973476,0.215012,-0.0445574,-0.0551615,0.996107,-0.0523591,0.268268,-0.882116,0.15,6.0544e-17,-0.149516,0.988759,-9.15519e-18,1.27737,-0.290116,0.566489,0.555799,0.694434,-0.611753,-3.31438e-19,0,0.00270639,0.00103416,0.00032008,1.26648e-19,0.347621,2,2.19e-05,0.000774936, 
0.125749,0.191591,-0.973476,0.215012,-0.0445574,-0.0551615,0.996107,-0.0523591,0.268274,-0.882114,0.15,6.0544e-17,-0.149523,0.988758,-9.15564e-18,1.27737,-0.290116,0.566489,0.555799,0.694434,-0.611753,-3.46669e-19,0,0.00283077,0.00108168,0.000334805,1.32467e-19,0.347638,2,1.7615e-05,0.000811697, 
0.130779,0.197226,-0.965602,0.208913,-0.0455695,-0.0608705,0.996088,-0.0450173,0.268279,-0.882113,0.15,6.05439e-17,-0.14953,0.988757,-9.15607e-18,1.30002,-0.0661984,0.91169,0.665378,0.765888,-0.670899,-3.60939e-19,0,0.00294729,0.0011262,0.000348602,1.37919e-19,0.321093,2,1.7521e-05,0.000831513, 
0.135731,0.197226,-0.965602,0.208913,-0.0455695,-0.0608705,0.996088,-0.0450173,0.268285,-0.882111,0.15,6.05438e-17,-0.149538,0.988756,-9.15653e-18,1.30002,-0.0661984,0.91169,0.665378,0.765888,-0.670899,-3.75243e-19,0,0.00306409,0.00117082,0.000362436,1.43384e-19,0.321111,2,2.0915e-05,0.000823737, 
0.140756,0.2059,-0.955871,0.202439,-0.0462254,-0.0688233,0.995917,-0.035711,0.268291,-0.882109,0.15,6.05438e-17,-0.149545,0.988755,-9.157e-18,1.60079,0.273818,1.21623,0.691257,0.892113,-0.668501,-3.89311e-19,0,0.00317896,0.00121471,0.000376042,1.48759e-19,0.288254,2,2.4161e-05,0.000797588, 
0.145767,0.2059,-0.955871,0.202439,-0.0462254,-0.0688233,0.995917,-0.035711,0.268297,-0.882107,0.15,6.05437e-17,-0.149553,0.988754,-9.15749e-18,1.60079,0.273818,1.21623,0.691257,0.892113,-0.668501,-4.0361e-19,0,0.00329573,0.00125932,0.000389875,1.54222e-19,0.288273,2,2.1984e-05,0.000811491, 
0.150875,0.212441,-0.946199,0.196724,-0.0472817,-0.0749302,0.995702,-0.0269614,0.268303,-0.882105,0.15,6.05436e-17,-0.149562,0.988752,-9.158e-18,1.9183,0.422128,1.39446,0.732401,1.01746,-0.62457,-4.17948e-19,0,0.00341281,0.00130405,0.000403747,1.597e-19,0.262992,2,2.8538e-05,0.000848059, 
0.155856,0.212441,-0.946199,0.196724,-0.0472817,-0.0749302,0.995702,-0.0269614,0.26831,-0.882103,0.15,6.05435e-17,-0.14957,0.988751,-9.15855e-18,1.9183,0.422128,1.39446,0.732401,1.01746,-0.62457,-4.32637e-19,0,0.00353275,0.00134987,0.000417961,1.65312e-19,0.263014,2,2.2829e-05,0.000872971, 
0.160622,0.221756,-0.935215,0.190099,-0.0466332,-0.0822323,0.995364,-0.0176822,0.268317,-0.882101,0.15,6.05435e-17,-0.149579,0.98875,-9.15909e-18,2.04051,0.401409,1.43821,0.764973,1.1151,-0.615068,-4.46756e-19,0,0.00364804,0.00139392,0.000431626,1.70706e-19,0.238153,2,1.5186e-05,0.000825966, 
0.165639,0.221756,-0.935215,0.190099,-0.0466332,-0.0822323,0.995364,-0.0176822,0.268324,-0.882099,0.15,6.05434e-17,-0.149588,0.988748,-9.15961e-18,2.04051,0.401409,1.43821,0.764973,1.1151,-0.615068,-4.60104e-19,0,0.00375704,0.00143556,0.000444547,1.75805e-19,0.238174,2,1.5365e-05,0.000824469, 
