time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.200805,0.250672,-0.902644,0.154241,-0.0290756,-0.0868203,0.995666,0.0162854,0.26838,-0.882081,0.15,6.05427e-17,-0.149661,0.988737,-9.1641e-18,2.21205,-0.234164,1.21316,0.861596,1.22664,-0.744222,-5.608e-19,0,0.00457928,0.00174966,0.000542096,2.14271e-19,0.239467,0,0,0.00136355, 
0.206049,0.260782,-0.891453,0.146921,-0.0261323,-0.0934541,0.994986,0.0241987,0.268389,-0.882079,0.15,6.05426e-17,-0.149672,0.988736,-9.16478e-18,1.8629,-0.168899,1.44381,0.897115,1.19176,-0.688519,-5.74494e-19,0,0.0046911,0.00179237,0.000555374,2.19502e-19,0.234057,0,0,0.00160207, 
0.210761,0.260782,-0.891453,0.146921,-0.0261323,-0.0934541,0.994986,0.0241987,0.268398,-0.882076,0.15,6.05425e-17,-0.149684,0.988734,-9.16552e-18,1.8629,-0.168899,1.44381,0.897115,1.19176,-0.688519,-5.89149e-19,0,0.00481077,0.00183808,0.000569587,2.251e-19,0.234089,0,0,0.00133131, 
0.216042,0.268873,-0.880808,0.13973,-0.0238617,-0.0979758,0.994405,0.0314348,0.268407,-0.882073,0.15,6.05424e-17,-0.149696,0.988732,-9.16622e-18,1.70347,-0.342551,1.32493,0.97075,1.19319,-0.713346,-6.02466e-19,0,0.00491951,0.00187961,0.000582505,2.30186e-19,0.236949,0,0,0.00157519, 
0.220788,0.268873,-0.880808,0.13973,-0.0238617,-0.0979758,0.994405,0.0314348,0.268417,-0.88207,0.15,6.05423e-17,-0.149709,0.98873,-9.16701e-18,1.70347,-0.342551,1.32493,0.97075,1.19319,-0.713346,-6.17358e-19,0,0.00504111,0.00192606,0.000596954,2.35874e-19,0.236982,0,0,0.00137252, 
0.22576,0.278458,-0.869774,0.134188,-0.0207718,-0.103643,0.99365,0.0385338,0.268426,-0.882067,0.15,6.05421e-17,-0.149721,0.988728,-9.16775e-18,1.6041,-0.421939,1.12146,0.927014,1.18986,-0.681951,-6.30856e-19,0,0.00515133,0.00196815,0.000610054,2.41029e-19,0.240962,0,0,0.00132706, 
0.230785,0.278458,-0.869774,0.134188,-0.0207718,-0.103643,0.99365,0.0385338,0.268436,-0.882064,0.15,6.0542e-17,-0.149733,0.988726,-9.16853e-18,1.6041,-0.421939,1.12146,0.927014,1.18986,-0.681951,-6.44808e-19,0,0.00526525,0.00201166,0.000623597,2.46358e-19,0.240992,0,0,0.00135688, 
0.2361,0.285734,-0.858636,0.128638,-0.0192539,-0.110085,0.992615,0.0471712,0.268447,-0.882061,0.15,6.05419e-17,-0.149747,0.988724,-9.16934e-18,1.63375,-0.346321,1.10805,0.861608,1.18189,-0.596095,-6.5902e-19,0,0.00538131,0.00205599,0.000637397,2.51786e-19,0.249551,0,0,0.00163512, 
0.240838,0.285734,-0.858636,0.128638,-0.0192539,-0.110085,0.992615,0.0471712,0.268458,-0.882057,0.15,6.05418e-17,-0.149761,0.988722,-9.17022e-18,1.63375,-0.346321,1.10805,0.861608,1.18189,-0.596095,-6.74025e-19,0,0.00550384,0.00210278,0.000651971,2.57516e-19,0.24958,0,0,0.00139124, 
0.245815,0.293379,-0.847376,0.123844,-0.0181896,-0.116805,0.99142,0.0557709,0.268468,-0.882054,0.15,6.05417e-17,-0.149774,0.98872,-9.17103e-18,1.77603,-0.132607,1.24379,0.735413,1.17156,-0.531519,-6.87607e-19,0,0.00561474,0.00214513,0.000665166,2.62703e-19,0.263076,0,0,0.00136641, 
